人员,季度,单位,,110接处警满意度98%的得2分，每超0.01个百分点的加0.05分，每少0.01个百分点的减0.05分,110接报扒窃、盗窃手机类警情下降得0.5分，与一季度环比每升降1个百分点加减0.05分，加满1分为止，扣完1分为止,110接报盗窃民宅类警情与一季度环比下降得0.5分，每升降1个百分点加减0.05分，加满1分为止，扣完1分为止,110接报盗窃电动车、自行车类警情与一季度环比下降得0.5分，升降1个百分点加减0.05分，加满1分为止，扣完1分为止,“微警”建设考评1.5分,“微警务”建设考评1.5分,①“六类侵财案件”发案控制（0.3分）②“六类侵财案件”立案占比（0.3分）,一般违规养犬行为查处0.5分，完成率最高得0.5分，其它单位按比例得分,人口管理1分,以各单位管控重点人员中的吸毒人员因侵财刑事案件被外区抓获的前两年平均数为控制目标，达到或低于目标值的得0.5分，每高1个百分点扣0.02分，扣完0.5分为止,侵财犯罪重点治理0.5分,信息采集会战得分（折算10分计）,入所审查人数最高的得0.2分，其它按比例得分,全市公安机关基础工作信息采集会战4分,公安队伍满意度最高得2分，其它按比例得分,关注对象管控维稳合格率最高的分别得5分,关注对象管控维稳采集率最高的分别得5分,养犬登记办证0.2分，达到目标的单位得分0.2分，每低一个百分点扣0.01分,"刑侦追逃完成得1分，
超1人得0.5分，合计最高得3分",单位户籍化管理3分,反邪教工作2分,同一小区或重点部位一周内连续发生3起同类别侵财警情一次扣1分,吸毒人员查处1分，达到目标数得0.8分，不完成的按比例得分，百警查处数最高的单位得0.2分，其它按比例得分,图侦会战2分,"场所行业从业人员信息采集
1.5分",基础创新项目工作3分,境外人员管控10分,境外人员管控1分,大型犬、烈性犬查处0.1分，完成目标得0.1分，对110和12345接报涉犬警情进行反查，发现有违规养犬举报未改正的扣0.1分，扣完0.5分为止,大干五十天禁毒会战成绩折28分计入,居住证信息采集比对0.5分，百警比中数最高得0.5分，其它按比例得分,居住证信息采集比对1.5分，比中率最高得1.5分，其它按比例得分,居住证信息采集比对1分，百警比中数最高得1分,巡逻盘查信息采集比对0.5分，百警比中数最高得0.5分，其它按比例得分,巡逻盘查信息采集比对1分,巡逻盘查抓获在逃或四类侵财作案成员每人得0.04分，累计不超0.4分。超出按百警抓获最多0.1分，其余按比例得分。巡逻规范检查0.5分，不规范扣0.05分。重大案事件处置处置得当每起加0.05分，加满0.2分为止。,巡逻盘查抓获在逃或四类侵财作案成员每人得0.04分，累计不超0.4分。超出按百警抓获最多0.1分，其余按比例得分。巡逻规范检查0.5分，不规范扣0.05分。重大案事件处置处置得当每起加0.05分，加满0.2分为止。四类盘查重点数据合格率100%得0.4分；90%得0.35分；80%得0.3分；70%得0.25分；60%得0.2分；低于60%不得分。,巡防质效3分,年内各单位110接报盗窃、诈骗、抢夺、抢劫和敲诈勒索等5类侵财警情占110接报的违法犯罪警情的比重，不高于前两年平均值得1分，每升降1个百分点分别加减0.1分，加满0.5分为止，扣完1分为止,年内各单位110接报盗窃、诈骗、抢夺、抢劫和敲诈勒索等5类侵财警情占110接报的违法犯罪警情的比重，不高于去年得1分，每升降1个百分点分别加减0.1分，加满0.5分为止，扣完1分为止,年内各单位立侵财案件较上年同比下降得1分，每升降1个百分点分别加减0.05分，加满1分为止，扣完1分为止,微信办户口最高得0.5分，其它按比例得分,微信办户口最高得1分，其它按比例得分,微警自助报警备案占110接报六类警情绝对数最高得0.5分，其它按比例得分,情报平台测试（临控）扣分,打击传销专项行动1.2分,扫毒专项行动4分,接受微警登记后立治安、刑事案件被破获，按百警比中率绝对数最高得0.5分，其它按比例得分,旅馆住宿登记信息比对0.5分，完成率最高得0.5分，其它按比例得分,旅馆住宿登记信息比对0.75分，比中率最高得0.75分，其它按比例得分,旅馆住宿登记信息比对1分，完成率最高得1分,治安乱点、重点场所打击整治工作2分,派出所消防监督管理0.5分,流动人口管理登记率最高得5分，其它按比例得分；出租房屋登记率最高得5分，其它按比例得分，漏管失控扣2-11分,涉娼涉赌百名民警公诉绝对数最大的得3分，其它按比例得分,涉娼涉赌百名民警刑拘绝对数最大的得8.5分，其它按比例得分,涉娼涉赌百名民警逮捕绝对数最大的得8.5分，其它按比例得分,涉娼涉赌逮捕、直诉人员数每完成1人得0.5分，最高得3分,涉毒逮捕、直诉达到目标数得3分，每超1人加0.5分，最高加2分，不完成的按比例得分,涉稳人员信息采集率和涉稳警情信息合格率最高的单位各得0.4分，其它按比例得分；人员管控战果加分0.2分,涉稳人员信息采集率和涉稳警情信息合格率最高的单位各得0.5分，其它按比例得分；,涉稳人员管控3分,涉稳处置工作加分,涉稳重点人员管控3分,涉警人员信息采集1.5分,涉黑涉恶类案件逮捕、直诉达到目标值得3分，每超过1人加0.5分，加分不封顶，不完成按比例得分，扣完3分为止,烟花爆竹禁放工作考核10分,"电话回访
熟悉率最高得1分，其它按比例得分",短信平台发送安全防范信息量最高得0.5分，其它按比例得分,短信平台发送安全防范信息，每周发送一次，完成既得0.5分，每少一次扣0.1分。一次不发都不得分,社会治安满意度电话回访最高得1.5分，其它按比例得分,社会治安满意度电话回访最高得1分，其它按比例得分,社区侵财性案件零发案或者发案后100%回访的得1分。其余单位按本派出所实际回访数/应回访数×1分计分,社区侵财警情控制得分,社区保安力量建设0.5分,社区保安力量建设得分,社区工作考核4分,社区民警“站高峰”在岗率0.5分，全部在位的得基本分0.5分，发现不在位的每次扣0.1分,"社区民警每周完成20户入户调查得1.5分，每少一户扣0.05分,新入户登记人员，未入户调查的，每发现一起扣0.02分，扣完1.5分为止","社区民警每周完成20户得1分少一户扣0.05分,新入户登记人员未入户调查每发现一起扣0.02分，扣完1分为止",社区民警见警率最高得40分,社区治安满意率最高得30分,社区消防监督管理1分,社区防范1分：①社区侵财警情控制0.5分,社区防范1分：②社区保安力量建设0.5分,禁毒冲刺会战成绩折20分计入,管控吸毒人员因侵财刑事案件被逮捕、直诉或涉艾侵财犯罪嫌疑人被医院鉴定关押的，完成1人得0.75分，最高2分,"经侦追逃
每抓获1名境外新增逃犯或协助检察机关每抓获1名职务犯罪境外逃犯得2分",维护安全工作1分,维稳人员信息采集率和涉稳警情信息合格率最高的单位各得0.4分，其它按比例得分；人员管控战果加分0.2分,网吧上网登记信息比对0.5分，完成率最高得0.5分，其它按比例得分,网吧上网登记信息比对0.75分，比中率最高得0.75分，其它按比例得分,网吧上网登记信息比对1分，完成率最高得1分,警卫、安保执勤、维稳由治安大队、维稳办依据考核方案最高单位分别得0.5分，其他按比例得分,警卫、安保执勤、维稳由治安大队、维稳办依据考核方案最高单位分别得10分，其他按比例得分,重点人员管控2.5分,重点人员管控5.5分,重点人员经营管控2分,防控体系建设建设得分10分,非法集资专项整治行动1.2分,食药环百名民警刑拘绝对数最大的得15分，其它按比例得分,食药环节会战2分,食药环逮捕、直诉人员数每完成1人得0.75分，加分不封顶，不完成不得分,季度得分
B1,第一季度,A1派出所,0.10714285714285679,0.500000000000002,0.8727272727272727,0.8727272727272728,0.2924727272727273,0.34285714285714136,0.4732919254658391,0.31818181818182134,0.7746442527464426,0.8271604938271606,0.5,0.4951644100580272,0.722317514770345,0.45833333333333315,0.4729448491155042,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.4679569892473114,0.5,1.0,0.616470588235294,0.5,0.32552083333333165,0.5,0.5403104052177063,0.30740740740740735,0.6562500000000001,1.0,0.3545454545454546,0.45405669599217985,0.3044091710758377,0.12075431034482759,0.25991709183673467,0.6366463826910075,0.7341628959276009,0.46487809752198245,0.9285714285714269,0.6624596215966773,0.5606060606060619,0.4254577157802964,0.5564516129032259,0.5272727272727291,0.5,0.5,0.5045454545454546,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.14285714285714285,0.6944444444444444,0.8620689655172411,0.2333333333333333,0.07058823529411765,0.0,0.3529411764705883,0.375,0.5,0.5,0.26419753086419767,0.5,0.467198260239217,0.5571428571428567,0.5,0.33910533910533863,0.622119815668202,0.5766129032258065,0.5,0.5,0.6636363636363612,0.5,0.5,0.5,0.5408092485549132,0.45161290322580677,0.5,0.5,0.9354838709677452,0.3461913111240988,0.36724137931034484,0.5,0.5,0.3907124010554091,0.8676470588235293,0.5,0.5,0.5,0.3235294117647111,0.2925239061141698,0.4384370740572468,0.26537767982368266,0.7142857142857142,0.5395332636711948,0.3856321839080459,0.5,0.5,0.49242424242424243,0.4640909090909091,0.23333333333333334,0.5,0.6470588235294118,0.3636851944520584
B2,第一季度,A9派出所,0.10714285714285679,0.500000000000002,0.8727272727272727,0.8727272727272728,0.2924727272727273,0.34285714285714136,0.4732919254658391,0.31818181818182134,0.7746442527464426,0.8271604938271606,0.5,0.4951644100580272,0.722317514770345,0.45833333333333315,0.4729448491155042,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.4679569892473114,0.5,1.0,0.616470588235294,0.5,0.32552083333333165,0.5,0.5403104052177063,0.30740740740740735,0.6562500000000001,0.05921052631578938,0.3545454545454546,0.45405669599217985,0.3044091710758377,0.12075431034482759,0.25991709183673467,0.6366463826910075,0.7341628959276009,0.46487809752198245,0.9285714285714269,0.6624596215966773,0.5606060606060619,0.4254577157802964,0.5564516129032259,0.5272727272727291,0.5,0.5,0.5045454545454546,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.14285714285714285,0.6944444444444444,0.8620689655172411,0.0,0.0,0.0,0.3529411764705883,0.375,0.5,0.5,0.26419753086419767,0.5,0.467198260239217,0.5571428571428567,0.5,0.23809523809523814,0.622119815668202,0.5766129032258065,0.5,0.5,0.6636363636363612,0.5,0.5,0.5,0.5408092485549132,0.45161290322580677,0.5,0.5,0.9354838709677452,0.3461913111240988,0.36724137931034484,0.5,0.5,0.3907124010554091,0.7142156862745098,0.5,0.5,0.5,0.3235294117647111,0.2925239061141698,0.4384370740572468,0.26537767982368266,0.7142857142857142,0.0,0.3856321839080459,0.5,0.5,0.25,0.4640909090909091,0.0,0.5,0.6470588235294118,0.3211444821693242
B3,第一季度,A7派出所,0.10714285714285679,0.500000000000002,0.8727272727272727,0.8727272727272728,0.2924727272727273,0.34285714285714136,0.4732919254658391,0.31818181818182134,0.7746442527464426,0.8271604938271606,0.5,0.4951644100580272,0.722317514770345,0.45833333333333315,0.4729448491155042,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.4679569892473114,0.5,1.0,0.616470588235294,0.5,0.32552083333333165,0.5,0.5403104052177063,0.30740740740740735,0.6562500000000001,0.3223684210526315,0.3545454545454546,0.45405669599217985,0.3044091710758377,0.12075431034482759,0.25991709183673467,0.6366463826910075,0.7341628959276009,0.46487809752198245,0.9285714285714269,0.6624596215966773,0.5606060606060619,0.4254577157802964,0.5564516129032259,0.5272727272727291,0.5,0.5,0.5045454545454546,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.14285714285714285,0.6944444444444444,0.8620689655172411,0.0,0.27058823529411763,0.35294117647058826,0.3529411764705883,0.375,0.5,0.5,0.26419753086419767,0.5,0.467198260239217,0.5571428571428567,0.5,0.6190476190476186,0.622119815668202,0.5766129032258065,0.5,0.5,0.6636363636363612,0.5,0.5,0.5,0.5408092485549132,0.45161290322580677,0.5,0.5,0.9354838709677452,0.3461913111240988,0.36724137931034484,0.5,0.5,0.3907124010554091,0.5367647058823529,0.5,0.5,0.5,0.3235294117647111,0.2925239061141698,0.4384370740572468,0.26537767982368266,0.7142857142857142,0.5977011494252874,0.3856321839080459,0.5,0.5,0.25,0.4640909090909091,0.0,0.5,0.6470588235294118,0.3408801501578051
B4,第一季度,A8派出所,0.10714285714285679,0.500000000000002,0.8727272727272727,0.8727272727272728,0.2924727272727273,0.34285714285714136,0.4732919254658391,0.31818181818182134,0.7746442527464426,0.8271604938271606,0.5,0.4951644100580272,0.722317514770345,0.45833333333333315,0.4729448491155042,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.4679569892473114,0.5,0.0,0.616470588235294,0.5,0.32552083333333165,0.5,0.6777583187390543,0.30740740740740735,0.6562500000000001,0.3026315789473683,0.3545454545454546,0.45405669599217985,0.3044091710758377,0.12075431034482759,0.25991709183673467,0.6366463826910075,0.7341628959276009,0.46487809752198245,0.9285714285714269,0.6624596215966773,0.5606060606060619,0.4254577157802964,0.5564516129032259,0.5272727272727291,0.5,0.5,0.5045454545454546,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.14285714285714285,0.6944444444444444,1.0,1.0,0.0,0.0,0.3529411764705883,0.375,0.5,0.5,0.26419753086419767,0.5,0.467198260239217,0.5571428571428567,0.5,0.4761904761904763,0.622119815668202,0.5766129032258065,0.5,0.5,0.6636363636363612,0.5,0.5,0.5,0.5408092485549132,0.45161290322580677,0.5,0.5,0.9354838709677452,0.2542372881355932,0.25,0.5,0.5,0.3907124010554091,0.786764705882353,0.5,0.5,0.5,0.3235294117647111,0.2925239061141698,0.4384370740572468,0.26537767982368266,0.7142857142857142,0.10344827586206899,0.3856321839080459,0.5,0.5,1.0,0.4640909090909091,1.0,0.5,0.6470588235294118,0.4396449332891315
c01,第一季度,A0派出所,0.10714285714285679,0.500000000000002,1.0,1.0,0.0,1.0,0.39130434782608736,0.31818181818182134,0.7746442527464426,1.0,0.5,0.4951644100580272,0.722317514770345,0.45833333333333315,0.9354838709677419,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.08000000000000007,0.5,0.0,0.616470588235294,0.5,0.32552083333333165,0.5,0.6777583187390543,0.008333333333333342,0.6562500000000001,0.7828947368421052,0.0,0.16666666666666669,0.05499438832772166,0.12075431034482759,0.25991709183673467,0.6366463826910075,0.7341628959276009,0.46487809752198245,0.4999999999999984,0.0,0.5606060606060619,0.2702702702702703,0.18902439024390238,0.5272727272727291,0.5,0.5,0.5045454545454546,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.14285714285714285,0.5,1.0,0.0,0.7294117647058824,0.24705882352941178,0.3529411764705883,0.375,0.5,0.5,0.19166666666666662,0.5,0.21348314606741564,1.0,0.5,0.3809523809523805,0.28571428571428614,0.6249999999999998,0.5,0.5,0.9545454545454545,0.5,0.5,0.5,0.19653179190751432,0.4193548387096777,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.9338235294117648,0.5,0.5,0.5,0.0,0.2925239061141698,0.4384370740572468,0.26537767982368266,0.7142857142857142,1.0,0.3563218390804597,0.5,0.5,0.125,0.4640909090909091,0.0,0.5,0.6470588235294118,0.30046113052697443
c01,第二季度,A0派出所,0.10714285714285679,0.500000000000002,1.0,1.0,0.0,1.0,0.39130434782608736,0.31818181818182134,0.7746442527464426,1.0,0.5,0.4951644100580272,0.722317514770345,0.45833333333333315,0.9354838709677419,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.08000000000000007,0.5,0.0,0.616470588235294,0.5,0.32552083333333165,0.5,0.6777583187390543,0.008333333333333342,0.6562500000000001,0.7828947368421052,0.0,0.16666666666666669,0.05499438832772166,0.12075431034482759,0.25991709183673467,0.6366463826910075,0.7341628959276009,0.46487809752198245,0.4999999999999984,0.0,0.5606060606060619,0.2702702702702703,0.0,0.5272727272727291,0.5,0.5,0.5045454545454546,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.14285714285714285,0.5,1.0,0.0,0.7294117647058824,0.24705882352941178,0.3529411764705883,0.375,0.5,0.5,0.19166666666666662,0.5,0.21348314606741564,1.0,0.5,0.3809523809523805,0.42857142857142766,0.6249999999999998,0.5,0.5,1.0,0.5,0.5,0.5,0.19653179190751432,0.4193548387096777,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.9338235294117648,0.5,0.5,0.5,0.0,0.2925239061141698,0.4384370740572468,0.26537767982368266,0.7142857142857142,1.0,0.3563218390804597,0.5,0.5,0.125,0.4640909090909091,0.0,0.5,0.6470588235294118,0.305677424506306
c01,第三季度,A0派出所,0.10714285714285679,0.500000000000002,1.0,1.0,0.0,1.0,0.39130434782608736,0.31818181818182134,0.7746442527464426,1.0,0.5,0.4951644100580272,0.722317514770345,0.45833333333333315,0.9354838709677419,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.08000000000000007,0.5,0.0,0.616470588235294,0.5,0.32552083333333165,0.5,0.6777583187390543,0.016666666666666684,0.6562500000000001,0.7828947368421052,0.0,0.16666666666666669,0.05499438832772166,0.12075431034482759,0.25991709183673467,0.6366463826910075,0.7341628959276009,0.46487809752198245,1.0,0.0,0.5606060606060619,0.2702702702702703,0.3780487804878048,0.5272727272727291,0.5,0.5,0.5045454545454546,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.14285714285714285,0.0,1.0,0.0,0.7294117647058824,0.24705882352941178,0.3529411764705883,0.375,0.5,0.5,0.19166666666666662,0.5,0.21348314606741564,1.0,0.5,0.3809523809523805,0.42857142857142766,0.6249999999999998,0.5,0.5,0.909090909090909,0.5,0.5,0.5,0.19653179190751432,0.4193548387096777,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.9338235294117648,0.5,0.5,0.5,0.0,0.2925239061141698,0.4384370740572468,0.26537767982368266,0.7142857142857142,1.0,0.41379310344827586,0.5,0.5,0.125,0.4640909090909091,0.0,0.5,0.6470588235294118,0.295545476254106
c01,第四季度,A0派出所,0.10714285714285679,0.500000000000002,1.0,1.0,0.0,1.0,0.39130434782608736,0.31818181818182134,0.7746442527464426,1.0,0.5,0.4951644100580272,0.722317514770345,0.45833333333333315,0.9354838709677419,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.08000000000000007,0.5,0.0,0.616470588235294,0.5,0.32552083333333165,0.5,0.6777583187390543,0.0,0.6562500000000001,0.7828947368421052,0.0,0.16666666666666669,0.05499438832772166,0.12075431034482759,0.25991709183673467,0.6366463826910075,0.7341628959276009,0.46487809752198245,0.0,0.0,0.5606060606060619,0.2702702702702703,0.18902439024390238,0.5272727272727291,0.5,0.5,0.5045454545454546,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.14285714285714285,1.0,1.0,0.0,0.7294117647058824,0.24705882352941178,0.3529411764705883,0.375,0.5,0.5,0.19166666666666662,0.5,0.21348314606741564,1.0,0.5,0.3809523809523805,0.0,0.6249999999999998,0.5,0.5,0.9545454545454545,0.5,0.5,0.5,0.19653179190751432,0.4193548387096777,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.9338235294117648,0.5,0.5,0.5,0.0,0.2925239061141698,0.4384370740572468,0.26537767982368266,0.7142857142857142,1.0,0.2988505747126437,0.5,0.5,0.125,0.4640909090909091,0.0,0.5,0.6470588235294118,0.3001604908205114
c02,第二季度,A0派出所,0.0,0.500000000000002,1.0,1.0,0.0,0.34285714285714136,0.4732919254658391,0.31818181818182134,0.9464720194647201,0.8271604938271606,0.5,0.4951644100580272,0.722317514770345,0.45833333333333315,0.4729448491155042,0.42857142857142677,0.5,0.5,0.95,0.5,0.4679569892473114,0.5,0.8333333333333334,1.0,0.5,0.0,0.5,0.5403104052177063,0.30740740740740735,1.0,0.5103070175438598,0.3545454545454546,0.45405669599217985,0.3044091710758377,0.0,0.0,1.0,0.9411764705882353,0.0,0.4999999999999984,0.0,0.5606060606060619,0.4254577157802964,0.5564516129032259,0.5272727272727291,0.5,0.5,0.7090909090909091,0.42857142857142777,0.0,0.20370370370370372,0.036281179138321996,0.0,0.6944444444444444,0.8620689655172411,0.07222222222222223,0.34196078431372545,0.27647058823529413,0.3529411764705883,1.0,0.5,0.5,0.26419753086419767,0.5,0.467198260239217,0.5571428571428567,0.5,0.33910533910533863,0.622119815668202,0.5766129032258065,0.5,0.5,0.6636363636363612,0.5,0.5,0.5,0.17919075144508656,0.45161290322580677,0.5,0.5,0.9354838709677452,0.3461913111240988,0.36724137931034484,0.5,0.5,0.3907124010554091,0.7142156862745098,0.5,0.5,0.5,0.3235294117647111,0.26369168356997974,0.6760563380281691,0.0020703933747411953,1.0,0.5395332636711948,0.3856321839080459,0.5,0.5,0.49242424242424243,0.4640909090909091,0.07044444444444446,0.5,0.6470588235294118,0.2978379561532597
c02,第三季度,A0派出所,0.0,0.500000000000002,1.0,1.0,0.0,0.34285714285714136,0.4732919254658391,0.31818181818182134,1.0,0.8271604938271606,0.5,0.4951644100580272,0.722317514770345,0.45833333333333315,0.4729448491155042,0.42857142857142677,0.5,0.5,0.8999999999999999,0.5,0.4679569892473114,0.5,0.8333333333333334,1.0,0.5,0.0,0.5,0.5403104052177063,0.30740740740740735,1.0,0.5103070175438598,0.3545454545454546,0.45405669599217985,0.3044091710758377,0.006896551724137932,0.0,1.0,0.9411764705882353,0.0,1.0,0.0,0.5606060606060619,0.4254577157802964,0.5564516129032259,0.5272727272727291,0.5,0.5,0.7090909090909091,0.42857142857142777,0.0,0.20370370370370372,0.036281179138321996,0.0,0.6944444444444444,0.8620689655172411,0.07222222222222223,0.34196078431372545,0.27647058823529413,0.3529411764705883,1.0,0.5,0.5,0.26419753086419767,0.5,0.467198260239217,0.5571428571428567,0.5,0.33910533910533863,0.622119815668202,0.5766129032258065,0.5,0.5,0.6636363636363612,0.5,0.5,0.5,0.17919075144508656,0.45161290322580677,0.5,0.5,0.9354838709677452,0.3461913111240988,0.36724137931034484,0.5,0.5,0.3907124010554091,0.7142156862745098,0.5,0.5,0.5,0.3235294117647111,0.26369168356997974,0.6760563380281691,0.0020703933747411953,1.0,0.5395332636711948,0.3856321839080459,0.5,0.5,0.49242424242424243,0.4640909090909091,0.07044444444444446,0.5,0.6470588235294118,0.2993879480891498
c02,第四季度,A0派出所,0.0,0.500000000000002,1.0,1.0,0.0,0.34285714285714136,0.4732919254658391,0.31818181818182134,0.8929440389294403,0.8271604938271606,0.5,0.4951644100580272,0.722317514770345,0.45833333333333315,0.4729448491155042,0.42857142857142677,0.5,0.5,1.0,0.5,0.4679569892473114,0.5,0.8333333333333334,1.0,0.5,0.0,0.5,0.5403104052177063,0.30740740740740735,1.0,0.5103070175438598,0.3545454545454546,0.45405669599217985,0.3044091710758377,0.003448275862068966,0.0,1.0,0.9411764705882353,0.0,0.0,0.0,0.5606060606060619,0.4254577157802964,0.5564516129032259,0.5272727272727291,0.5,0.5,0.7090909090909091,0.42857142857142777,0.0,0.20370370370370372,0.036281179138321996,0.0,0.6944444444444444,0.8620689655172411,0.07222222222222223,0.34196078431372545,0.27647058823529413,0.3529411764705883,1.0,0.5,0.5,0.26419753086419767,0.5,0.467198260239217,0.5571428571428567,0.5,0.33910533910533863,0.622119815668202,0.5766129032258065,0.5,0.5,0.6636363636363612,0.5,0.5,0.5,0.17919075144508656,0.45161290322580677,0.5,0.5,0.9354838709677452,0.3461913111240988,0.36724137931034484,0.5,0.5,0.3907124010554091,0.7142156862745098,0.5,0.5,0.5,0.3235294117647111,0.26369168356997974,0.6760563380281691,0.0020703933747411953,1.0,0.5395332636711948,0.3856321839080459,0.5,0.5,0.49242424242424243,0.4640909090909091,0.07044444444444446,0.5,0.6470588235294118,0.29655779776195107
c11,第二季度,A1派出所,0.10714285714285679,0.500000000000002,1.0,1.0,1.0,0.34285714285714136,0.4732919254658391,0.31818181818182134,0.8418491484184913,0.8271604938271606,0.5,0.4951644100580272,0.7924528301886792,0.45833333333333315,0.4729448491155042,0.42857142857142677,0.5,0.5,0.8749999999999999,0.0,0.4679569892473114,0.5,0.8333333333333334,1.0,0.5,0.32552083333333165,0.5,0.5403104052177063,0.30740740740740735,0.0,0.5103070175438598,0.3545454545454546,0.45405669599217985,0.3044091710758377,0.12075431034482759,0.25991709183673467,0.6366463826910075,0.7341628959276009,0.46487809752198245,1.0,0.5279187817258882,0.5606060606060619,0.4254577157802964,0.5564516129032259,0.5272727272727291,0.5,0.5,0.7878787878787878,0.42857142857142777,0.1836734693877551,0.7962962962962963,0.3673469387755102,0.14285714285714285,0.6944444444444444,0.8620689655172411,0.07222222222222223,0.34196078431372545,0.27647058823529413,1.0,0.375,0.5,0.5,0.26419753086419767,0.5,0.467198260239217,0.5571428571428567,1.0,0.33910533910533863,0.622119815668202,0.5766129032258065,0.5,0.5,0.6636363636363612,0.5,0.5,0.5,0.5408092485549132,0.45161290322580677,0.5,0.5,0.9354838709677452,0.3461913111240988,0.36724137931034484,0.5,0.5,0.2796833773087071,0.7142156862745098,0.5,0.5,0.5,0.3235294117647111,1.0,0.8591549295774649,0.6118012422360248,0.7142857142857142,0.5395332636711948,0.3856321839080459,0.5,0.5,0.49242424242424243,0.4640909090909091,0.07044444444444446,1.0,0.0,0.42460938522414143
c11,第三季度,A1派出所,0.10714285714285679,0.500000000000002,1.0,1.0,1.0,0.34285714285714136,0.4732919254658391,0.31818181818182134,0.8467153284671531,0.8271604938271606,0.5,0.4951644100580272,0.7924528301886792,0.45833333333333315,0.4729448491155042,0.42857142857142677,0.5,0.5,0.7499999999999999,0.0,0.4679569892473114,0.5,0.8333333333333334,1.0,0.5,0.32552083333333165,0.5,0.5403104052177063,0.30740740740740735,0.0,0.5103070175438598,0.3545454545454546,0.45405669599217985,0.3044091710758377,0.12075431034482759,0.25991709183673467,0.6366463826910075,0.7341628959276009,0.46487809752198245,1.0,0.5279187817258882,0.5606060606060619,0.4254577157802964,0.5564516129032259,0.5272727272727291,0.5,0.5,0.7878787878787878,0.42857142857142777,0.1836734693877551,0.7962962962962963,0.3673469387755102,0.14285714285714285,0.6944444444444444,0.8620689655172411,0.07222222222222223,0.34196078431372545,0.27647058823529413,1.0,0.375,0.5,0.5,0.26419753086419767,0.5,0.467198260239217,0.5571428571428567,1.0,0.33910533910533863,0.622119815668202,0.5766129032258065,0.5,0.5,0.6636363636363612,0.5,0.5,0.5,0.5408092485549132,0.45161290322580677,0.5,0.5,0.9354838709677452,0.3461913111240988,0.36724137931034484,0.5,0.5,0.2796833773087071,0.7142156862745098,0.5,0.5,0.5,0.3235294117647111,1.0,0.8591549295774649,0.6118012422360248,0.7142857142857142,0.5395332636711948,0.3856321839080459,0.5,0.5,0.49242424242424243,0.4640909090909091,0.07044444444444446,1.0,0.0,0.4243742807308553
c11,第四季度,A1派出所,0.10714285714285679,0.500000000000002,1.0,1.0,1.0,0.34285714285714136,0.4732919254658391,0.31818181818182134,0.8369829683698295,0.8271604938271606,0.5,0.4951644100580272,0.7924528301886792,0.45833333333333315,0.4729448491155042,0.42857142857142677,0.5,0.5,1.0,0.0,0.4679569892473114,0.5,0.8333333333333334,1.0,0.5,0.32552083333333165,0.5,0.5403104052177063,0.30740740740740735,0.0,0.5103070175438598,0.3545454545454546,0.45405669599217985,0.3044091710758377,0.12075431034482759,0.25991709183673467,0.6366463826910075,0.7341628959276009,0.46487809752198245,1.0,0.5279187817258882,0.5606060606060619,0.4254577157802964,0.5564516129032259,0.5272727272727291,0.5,0.5,0.7878787878787878,0.42857142857142777,0.1836734693877551,0.7962962962962963,0.3673469387755102,0.14285714285714285,0.6944444444444444,0.8620689655172411,0.07222222222222223,0.34196078431372545,0.27647058823529413,1.0,0.375,0.5,0.5,0.26419753086419767,0.5,0.467198260239217,0.5571428571428567,1.0,0.33910533910533863,0.622119815668202,0.5766129032258065,0.5,0.5,0.6636363636363612,0.5,0.5,0.5,0.5408092485549132,0.45161290322580677,0.5,0.5,0.9354838709677452,0.3461913111240988,0.36724137931034484,0.5,0.5,0.2796833773087071,0.7142156862745098,0.5,0.5,0.5,0.3235294117647111,1.0,0.8591549295774649,0.6118012422360248,0.7142857142857142,0.5395332636711948,0.3856321839080459,0.5,0.5,0.49242424242424243,0.4640909090909091,0.07044444444444446,1.0,0.0,0.42484448971742766
